id,link
173,https://www.tripadvisor.it/Restaurant_Review-g187849-d23458598-Reviews-La_Bufalotta-Milan_Lombardy.html
174,https://www.tripadvisor.it/Restaurant_Review-g187849-d14797984-Reviews-La_calanca_da_Leo-Milan_Lombardy.html
175,https://www.tripadvisor.it/Restaurant_Review-g187849-d2561907-Reviews-Stravagario_Bistrot-Milan_Lombardy.html
176,https://www.tripadvisor.it/Restaurant_Review-g187849-d6947178-Reviews-Sciura_Maria_Panzerotti-Milan_Lombardy.html
177,https://www.tripadvisor.it/Restaurant_Review-g187849-d2412469-Reviews-Lungo_la_Notte-Milan_Lombardy.html
178,https://www.tripadvisor.it/Restaurant_Review-g187849-d17766584-Reviews-Carmelina_Via_Cadore_2-Milan_Lombardy.html
179,https://www.tripadvisor.it/Restaurant_Review-g187849-d7996192-Reviews-Enoteca_Regionale_Lombarda-Milan_Lombardy.html
180,https://www.tripadvisor.it/Restaurant_Review-g187849-d1081851-Reviews-Da_Salvatore_Trattoria_Siciliana-Milan_Lombardy.html
181,https://www.tripadvisor.it/Restaurant_Review-g187849-d21341854-Reviews-Carmelina_via_Revel_5-Milan_Lombardy.html
182,https://www.tripadvisor.it/Restaurant_Review-g187849-d2529442-Reviews-La_Coccinella-Milan_Lombardy.html
183,https://www.tripadvisor.it/Restaurant_Review-g187849-d1937524-Reviews-La_Belle_Alliance-Milan_Lombardy.html
184,https://www.tripadvisor.it/Restaurant_Review-g187849-d8143617-Reviews-Bomaki_Foppa-Milan_Lombardy.html
185,https://www.tripadvisor.it/Restaurant_Review-g187849-d8419469-Reviews-Angus_and_More-Milan_Lombardy.html
186,https://www.tripadvisor.it/Restaurant_Review-g187849-d696596-Reviews-Il_Luogo_di_Aimo_e_Nadia-Milan_Lombardy.html
187,https://www.tripadvisor.it/Restaurant_Review-g187849-d12910609-Reviews-Gastronomia_Yamamoto-Milan_Lombardy.html
188,https://www.tripadvisor.it/Restaurant_Review-g187849-d1392049-Reviews-La_Dogana_del_Buongusto-Milan_Lombardy.html
189,https://www.tripadvisor.it/Restaurant_Review-g187849-d9601033-Reviews-Beirut_Ristorante-Milan_Lombardy.html
190,https://www.tripadvisor.it/Restaurant_Review-g187849-d1639401-Reviews-Noblesse_Oblige-Milan_Lombardy.html
191,https://www.tripadvisor.it/Restaurant_Review-g187849-d2601291-Reviews-L_Angolo_Nascosto-Milan_Lombardy.html
192,https://www.tripadvisor.it/Restaurant_Review-g187849-d12976884-Reviews-Gialle_CO-Milan_Lombardy.html
193,https://www.tripadvisor.it/Restaurant_Review-g187849-d2555853-Reviews-Norin_Caffe_Bistro-Milan_Lombardy.html
194,https://www.tripadvisor.it/Restaurant_Review-g187849-d10209513-Reviews-Yang_Sushi_Fusion-Milan_Lombardy.html
195,https://www.tripadvisor.it/Restaurant_Review-g187849-d8699166-Reviews-All_Origine-Milan_Lombardy.html
196,https://www.tripadvisor.it/Restaurant_Review-g187849-d3822646-Reviews-ATMosfera-Milan_Lombardy.html
197,https://www.tripadvisor.it/Restaurant_Review-g187849-d2357496-Reviews-La_Rava_e_la_Fava-Milan_Lombardy.html
198,https://www.tripadvisor.it/Restaurant_Review-g187849-d1069435-Reviews-Panini_De_Santis-Milan_Lombardy.html
199,https://www.tripadvisor.it/Restaurant_Review-g187849-d1066167-Reviews-Ristorante_Galleria-Milan_Lombardy.html
200,https://www.tripadvisor.it/Restaurant_Review-g187849-d12218923-Reviews-Ristorante_Saporimaestri-Milan_Lombardy.html
201,https://www.tripadvisor.it/Restaurant_Review-g187849-d1319802-Reviews-Oficina_do_Sabor-Milan_Lombardy.html
202,https://www.tripadvisor.it/Restaurant_Review-g187849-d6596791-Reviews-Mes_Amis-Milan_Lombardy.html
203,https://www.tripadvisor.it/Restaurant_Review-g187849-d8328277-Reviews-The_Brisket_Milano-Milan_Lombardy.html
204,https://www.tripadvisor.it/Restaurant_Review-g187849-d8842900-Reviews-Shannara_3_Milano-Milan_Lombardy.html
205,https://www.tripadvisor.it/Restaurant_Review-g187849-d11905813-Reviews-Kungfu_Bao-Milan_Lombardy.html
206,https://www.tripadvisor.it/Restaurant_Review-g187849-d2409900-Reviews-Ristorante_Alba_D_Oro-Milan_Lombardy.html
207,https://www.tripadvisor.it/Restaurant_Review-g187849-d2552509-Reviews-Pizzeria_da_Pino-Milan_Lombardy.html
208,https://www.tripadvisor.it/Restaurant_Review-g187849-d789234-Reviews-Nishiki-Milan_Lombardy.html
209,https://www.tripadvisor.it/Restaurant_Review-g187849-d8784022-Reviews-Ingalera-Milan_Lombardy.html
210,https://www.tripadvisor.it/Restaurant_Review-g187849-d1898970-Reviews-Oren-Milan_Lombardy.html
211,https://www.tripadvisor.it/Restaurant_Review-g187849-d1035872-Reviews-San_Mina-Milan_Lombardy.html
212,https://www.tripadvisor.it/Restaurant_Review-g187849-d816872-Reviews-Osteria_Al_Molo_13-Milan_Lombardy.html
213,https://www.tripadvisor.it/Restaurant_Review-g187849-d13510487-Reviews-Trapizzino_MIlano-Milan_Lombardy.html
214,https://www.tripadvisor.it/Restaurant_Review-g187849-d12652286-Reviews-CIZ_Cantina_e_Cucina_Milano-Milan_Lombardy.html
215,https://www.tripadvisor.it/Restaurant_Review-g187849-d2321017-Reviews-Ristorante_Sa_Mesa-Milan_Lombardy.html
216,https://www.tripadvisor.it/Restaurant_Review-g187849-d2189790-Reviews-La_Collina_d_Oro-Milan_Lombardy.html
217,https://www.tripadvisor.it/Restaurant_Review-g187849-d8768919-Reviews-Gli_Orti_Del_Belvedere-Milan_Lombardy.html
218,https://www.tripadvisor.it/Restaurant_Review-g187849-d7007492-Reviews-Ristorante_Yuebin_Yuebinlou-Milan_Lombardy.html
219,https://www.tripadvisor.it/Restaurant_Review-g187849-d17835834-Reviews-Crudite_Milano-Milan_Lombardy.html
